,molecule_chembl_id,canonical_smiles
1698,CHEMBL4203988,CCCCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3
1699,CHEMBL4208869,CCCCCCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3
1700,CHEMBL4217139,CCCCCCCCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3
1701,CHEMBL4205426,CCCCCCCCCCCCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3
1702,CHEMBL4212713,C=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3
1704,CHEMBL4207386,CC(C)=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3
1705,CHEMBL4212275,C#CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3
1706,CHEMBL4214932,O=C(CNCc1ccccc1)Nc1ccc2nc3n(c(=O)c2c1)CCC3
1708,CHEMBL4210517,Cc1ccccc1CNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3
1710,CHEMBL4207101,O=C(CNCc1cc(F)cc(F)c1)Nc1ccc2nc3n(c(=O)c2c1)CCC3
1711,CHEMBL4218829,O=C(CNCc1ccccc1[N+](=O)[O-])Nc1ccc2nc3n(c(=O)c2c1)CCC3
1713,CHEMBL456881,O=c1c2ccccc2nc2n1CCC2
1714,CHEMBL9509,COc1cc(C2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3OC2CO)ccc1O
1715,CHEMBL4217978,COc1cc(/C=C/C(=O)Oc2cc(O)c3c(c2)O[C@H](c2ccc4c(c2)O[C@@H](c2ccc(O)c(OC)c2)[C@H](CO)O4)[C@@H](O)C3=O)ccc1O
1716,CHEMBL4207221,COc1cc(/C=C/C(=O)Oc2cc(O)c3c(c2)O[C@H](c2ccc4c(c2)O[C@H](c2ccc(O)c(OC)c2)[C@@H](CO)O4)[C@@H](O)C3=O)ccc1O
1717,CHEMBL4218169,COc1cc(/C=C/C(=O)Oc2cc(O)c3c(c2)O[C@H](c2ccc4c(c2)OC(c2ccc(O)c(OC)c2)C(CO)O4)[C@@H](O)C3=O)ccc1O
1718,CHEMBL4205406,COc1cc(C2Oc3cc([C@H]4Oc5cc(OC(=O)/C=C/c6ccccc6)cc(O)c5C(=O)[C@@H]4O)ccc3OC2CO)ccc1O
1720,CHEMBL4218085,O=C(NCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2[nH]c(-c3ccccc3O)nc2c1
1721,CHEMBL4210268,O=C(NCC(O)CNc1c2c(nc3ccccc13)CCCC2)c1ccc2[nH]c(-c3ccccc3O)nc2c1
1722,CHEMBL4207096,O=C(NCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2[nH]c(-c3ccccc3O)nc2c1
1723,CHEMBL4214328,O=C(NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2[nH]c(-c3ccccc3O)nc2c1
1724,CHEMBL4214695,O=C(NCCCCNc1c2c(nc3ccccc13)CCCC2)c1ccc2[nH]c(-c3ccccc3O)nc2c1
1725,CHEMBL4211149,O=C(NCCCNc1c2c(nc3ccccc13)CCCC2)c1ccc2[nH]c(-c3ccccc3O)nc2c1
1727,CHEMBL53,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3
1728,CHEMBL4068121,CN1CCc2cccc3c4c(cc1c23)C=CC(=O)C4=O
1729,CHEMBL4226892,COc1cc2s[nH]c(=O)c2cc1OC
1730,CHEMBL4226044,COc1cc2sn(CCCN(C)Cc3ccccc3)c(=O)c2cc1OC
1731,CHEMBL4228740,CCN(CCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1
1732,CHEMBL4226830,COc1ccccc1CN(C)CCCn1sc2cc(OC)c(OC)cc2c1=O
1733,CHEMBL4226509,CCN(CCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1OC
1734,CHEMBL4227361,CCN(CCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1N(C)C
1735,CHEMBL4226769,CCN(CCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccc(N(C)C)cc1
1736,CHEMBL4227620,COc1cc2sn(CCCCN(C)Cc3ccccc3)c(=O)c2cc1OC
1737,CHEMBL4225991,CCN(CCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1
1738,CHEMBL4226833,COc1ccccc1CN(C)CCCCn1sc2cc(OC)c(OC)cc2c1=O
1739,CHEMBL4226245,CCN(CCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1OC
1740,CHEMBL4227093,CCN(CCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1N(C)C
1741,CHEMBL4227568,CCN(CCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccc(N(C)C)cc1
1742,CHEMBL4228401,COc1cc2sn(CCCCCCN(C)Cc3ccccc3)c(=O)c2cc1OC
1743,CHEMBL4224820,CCN(CCCCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1
1744,CHEMBL4228676,COc1ccccc1CN(C)CCCCCCn1sc2cc(OC)c(OC)cc2c1=O
1746,CHEMBL4228589,CCN(CCCCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1N(C)C
1747,CHEMBL4228361,CCN(CCCCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccc(N(C)C)cc1
1748,CHEMBL4225699,CCN(CCCCCCn1c(=O)c2cc(OC)c(OC)cc2[s+]1[O-])Cc1ccccc1
1749,CHEMBL4228099,COc1ccccc1CN(C)CCCCCCn1c(=O)c2cc(OC)c(OC)cc2[s+]1[O-]
1750,CHEMBL4227127,CCN(CCCCCCN1C(=O)c2cc(OC)c(OC)cc2S1(=O)=O)Cc1ccccc1
1751,CHEMBL4228882,COc1ccccc1CN(C)CCCCCCN1C(=O)c2cc(OC)c(OC)cc2S1(=O)=O
1752,CHEMBL4228823,O=C(/C=C/c1ccccc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1
1753,CHEMBL4228719,COc1ccc(/C=C/C(=O)N2CCN(Cc3ccc(O)c4ncccc34)CC2)cc1
1754,CHEMBL4226059,COc1ccc(/C=C/C(=O)N2CCN(Cc3ccc(O)c4ncccc34)CC2)cc1OC
1755,CHEMBL4226115,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1
1757,CHEMBL4228621,O=C(/C=C/c1ccc(Br)cc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1
1758,CHEMBL4227615,O=C(/C=C/c1ccc(F)cc1F)N1CCN(Cc2ccc(O)c3ncccc23)CC1
1759,CHEMBL4226505,N#Cc1ccc(/C=C/C(=O)N2CCN(Cc3ccc(O)c4ncccc34)CC2)cc1
1760,CHEMBL4227357,O=C(/C=C/c1ccccc1Cl)N1CCN(Cc2ccc(O)c3ncccc23)CC1
1761,CHEMBL4228027,Cc1ccccc1/C=C/C(=O)N1CCN(Cc2ccc(O)c3ncccc23)CC1
1762,CHEMBL4225226,O=C(/C=C/c1ccc(Cl)cc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1
1763,CHEMBL4225986,O=C(CCc1ccccc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1
1764,CHEMBL4226827,O=C(CCc1ccccc1Cl)N1CCN(Cc2ccc(O)c3ncccc23)CC1
1765,CHEMBL4226121,O=C(CCc1ccc(Cl)cc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1
1766,CHEMBL4225721,COc1ccc(CCC(=O)N2CCN(Cc3ccc(O)c4ncccc34)CC2)cc1OC
1767,CHEMBL4226831,COc1ccc(CCC(=O)N2CCN(Cc3ccc(O)c4ncccc34)CC2)cc1
1768,CHEMBL4225989,O=C(CCc1ccc(F)cc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1
1769,CHEMBL4247204,C[n+]1c2c(c(N)c3ccccc31)C(=O)/C(=C\c1cccs1)CC2.[I-]
1770,CHEMBL4238440,C[n+]1c2c(c(N)c3ccccc31)C(=O)/C(=C\c1cccc([N+](=O)[O-])c1)CC2.[I-]
1771,CHEMBL4242600,C[n+]1c2c(c(N)c3ccccc31)C(=O)/C(=C\c1cccc(Cl)c1)CC2.[I-]
1772,CHEMBL4248914,C[n+]1c2c(c(N)c3ccccc31)C(=O)/C(=C\c1cccc(F)c1)CC2.[I-]
1773,CHEMBL4238865,C[n+]1c2c(c(N)c3ccccc31)C(=O)/C(=C\c1ccccc1)CC2.[I-]
1774,CHEMBL4245954,Nc1c2c(nc3ccccc13)CC/C(=C/c1cccc3ccccc13)C2=O
1775,CHEMBL4250204,Nc1c2c(nc3ccccc13)CC/C(=C/c1cccs1)C2=O
1776,CHEMBL4242137,Nc1c2c(nc3ccccc13)CC/C(=C/c1cccc([N+](=O)[O-])c1)C2=O
1777,CHEMBL4246404,Nc1c2c(nc3ccccc13)CC/C(=C/c1cccc(Cl)c1)C2=O
1778,CHEMBL4248148,Nc1c2c(nc3ccccc13)CC/C(=C/c1cccc(F)c1)C2=O
1779,CHEMBL4243904,Nc1c2c(nc3ccccc13)CC/C(=C/c1ccccc1)C2=O
1780,CHEMBL4250765,Nc1c2c(nc3ccccc13)CCC(Cc1ccccc1)C2=O
1781,CHEMBL4240972,Nc1c2c(nc3ccccc13)CC/C(=C\C=C\c1ccccc1)C2=O
1782,CHEMBL4241414,C[n+]1c2c(c(N)c3ccccc31)C(=O)/C(=C/c1cccc3ccccc13)CC2.[I-]
1783,CHEMBL4237231,C[n+]1c2c(c(N)c3ccccc31)C(=O)/C(=C/c1cccs1)CC2.[I-]
1784,CHEMBL4244745,C[n+]1c2c(c(N)c3ccccc31)C(=O)/C(=C/c1cccc([N+](=O)[O-])c1)CC2.[I-]
1785,CHEMBL4248516,C[n+]1c2c(c(N)c3ccccc31)C(=O)/C(=C/c1cccc(Cl)c1)CC2.[I-]
1786,CHEMBL4248969,C[n+]1c2c(c(N)c3ccccc31)C(=O)/C(=C/c1cccc(F)c1)CC2.[I-]
1787,CHEMBL4239680,C[n+]1c2c(c(N)c3ccccc31)C(=O)/C(=C/c1ccccc1)CC2.[I-]
1788,CHEMBL4245933,Cc1c2c(nc3ccccc13)CC/C(=C\c1ccccc1)C2=O
1789,CHEMBL4250186,O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)CCc2nc3ccccc3cc21
1791,CHEMBL4243255,O=C1/C(=C/c2ccccc2Cl)CCc2nc3ccccc3cc21
1792,CHEMBL4239981,O=C1/C(=C/c2cccc(F)c2)CCc2nc3ccccc3cc21
1793,CHEMBL4244204,O=C1/C(=C/c2ccccc2F)CCc2nc3ccccc3cc21
1794,CHEMBL4242956,O=C1/C(=C/c2ccccc2)CCc2nc3ccccc3cc21
1795,CHEMBL4247186,Nc1c2c(nc3ccccc13)CC/C(=C\c1cccc3ccccc13)C2=O
1796,CHEMBL4246758,Nc1c2c(nc3ccccc13)CC/C(=C\c1cccs1)C2=O
1797,CHEMBL4240236,Nc1c2c(nc3ccccc13)CC/C(=C\c1ccco1)C2=O
1798,CHEMBL4248805,COc1ccc(/C=C2\CCc3nc4ccccc4c(N)c3C2=O)cc1
1799,CHEMBL4244529,COc1cccc(/C=C2\CCc3nc4ccccc4c(N)c3C2=O)c1
1800,CHEMBL4239087,Nc1c2c(nc3ccccc13)CC/C(=C\c1ccc([N+](=O)[O-])cc1)C2=O
1801,CHEMBL4237663,Nc1c2c(nc3ccccc13)CC/C(=C\c1cccc([N+](=O)[O-])c1)C2=O
1802,CHEMBL4242851,Nc1c2c(nc3ccccc13)CC/C(=C\c1ccc(Cl)cc1)C2=O
1803,CHEMBL4239739,Nc1c2c(nc3ccccc13)CC/C(=C\c1cccc(Cl)c1)C2=O
1804,CHEMBL4245831,Nc1c2c(nc3ccccc13)CC/C(=C\c1ccccc1Cl)C2=O
1805,CHEMBL4241585,Nc1c2c(nc3ccccc13)CC/C(=C\c1cccc(F)c1)C2=O
1806,CHEMBL4249633,Nc1c2c(nc3ccccc13)CC/C(=C\c1ccccc1F)C2=O
1807,CHEMBL4245373,Nc1c2c(nc3ccccc13)CC/C(=C\c1ccccc1)C2=O
1808,CHEMBL4245008,C[n+]1c2c(c(N)c3ccccc31)C(=O)/C(=C\c1cccc3ccccc13)CC2.[I-]
1810,CHEMBL4286601,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCNc1c2c(nc3ccccc13)CCCC2
1812,CHEMBL4288850,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCNc1c2c(nc3ccccc13)CCCC2
1813,CHEMBL4293305,O=C(O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCNc1c2c(nc3ccccc13)CCCC2
1814,CHEMBL4285481,CCOC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCNc1c2c(nc3ccccc13)CCCC2
1816,CHEMBL4290039,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2
1817,CHEMBL4282154,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
1821,CHEMBL4294640,Cn1c2nc3ccccc3c-2c(NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c2ccccc21
1822,CHEMBL4284047,Cn1c2nc3ccccc3c-2c(NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c2ccccc21
1823,CHEMBL4281440,Cn1c2nc3ccccc3c-2c(NCCCCNc2c3c(nc4ccccc24)CCCC3)c2ccccc21
1824,CHEMBL4289536,COc1cc(/C=C/c2cc(=O)c(O)co2)cc(OC)c1
1825,CHEMBL4287929,O=c1cc(/C=C/c2ccc(O)cc2)occ1O
1826,CHEMBL4284208,O=c1cc(/C=C/c2ccccc2O)occ1O
1827,CHEMBL4294830,O=c1cc(/C=C/c2cc(O)cc(O)c2)occ1O
1828,CHEMBL4286002,COc1ccccc1/C=C/c1cc(=O)c(O)co1
1829,CHEMBL4286108,CCOc1ccc(/C=C/c2cc(=O)c(O)co2)cc1
1830,CHEMBL4294375,CN(C)c1ccc(/C=C/c2cc(=O)c(O)co2)cc1
1831,CHEMBL4282190,O=c1cc(/C=C/c2cccc(F)c2)occ1O
1832,CHEMBL4292488,O=c1cc(/C=C/c2ccc(Cl)cc2)occ1O
1834,CHEMBL4276675,CN(CCCCCN1C(=O)c2ccccc2S1(=O)=O)Cc1ccccc1
1837,CHEMBL4438626,O=C(CCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)NC12CC3CC(F)(CC(C1)c1ccccc13)C2
1838,CHEMBL4462369,O=C(CCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)NC12CC3CC(F)(CC(C1)c1ccccc13)C2
1839,CHEMBL4469343,FC12CC3CC(NCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)(CC(C1)c1ccccc13)C2
1840,CHEMBL4558495,FC12CC3CC(NCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)(CC(C1)c1ccccc13)C2
1841,CHEMBL4471659,NC12CC3CC(F)(CC(C1)c1cc(NC(=O)CCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)ccc13)C2
1842,CHEMBL4591167,NC12CC3CC(F)(CC(C1)c1cc(NC(=O)CCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)ccc13)C2
1843,CHEMBL4476735,O=C(/C=C/c1ccc(OCCN2CCC(Cc3ccccc3)CC2)cc1)c1ccc(OCCN2CCC(Cc3ccccc3)CC2)cc1O
1844,CHEMBL4575664,O=C(/C=C/c1ccc(OCCN2CCCCC2)cc1)c1ccc(OCCN2CCCCC2)cc1O
1845,CHEMBL4556096,O=C(/C=C/c1ccc(OCCN2CCCC2)cc1)c1ccc(OCCN2CCCC2)cc1O
1846,CHEMBL4451613,CCN(CC)CCOc1ccc(/C=C/C(=O)c2ccc(OCCN(CC)CC)cc2O)cc1
1847,CHEMBL4538061,O=C(/C=C/c1ccc(OCCCN2CCC(Cc3ccccc3)CC2)cc1)c1ccc(OCCCN2CCC(Cc3ccccc3)CC2)cc1O
1848,CHEMBL4461873,O=C(/C=C/c1ccc(OCCCN2CCCCC2)cc1)c1ccc(OCCCN2CCCCC2)cc1O
1849,CHEMBL4466366,O=C(/C=C/c1ccc(OCCCN2CCCC2)cc1)c1ccc(OCCCN2CCCC2)cc1O
1850,CHEMBL4540199,CCN(CC)CCCOc1ccc(/C=C/C(=O)c2ccc(OCCCN(CC)CC)cc2O)cc1
1851,CHEMBL4473461,O=C(/C=C/c1ccc(OCCCCN2CCC(Cc3ccccc3)CC2)cc1)c1ccc(OCCCCN2CCC(Cc3ccccc3)CC2)cc1O
1852,CHEMBL4456071,O=C(/C=C/c1ccc(OCCCCN2CCCCC2)cc1)c1ccc(OCCCCN2CCCCC2)cc1O
1853,CHEMBL4437622,O=C(/C=C/c1ccc(OCCCCN2CCCC2)cc1)c1ccc(OCCCCN2CCCC2)cc1O
1854,CHEMBL4454906,CCN(CC)CCCCOc1ccc(/C=C/C(=O)c2ccc(OCCCCN(CC)CC)cc2O)cc1
1855,CHEMBL4552080,O=C(/C=C/c1ccc(OCCCCCCN2CCC(Cc3ccccc3)CC2)cc1)c1ccc(OCCCCCCN2CCC(Cc3ccccc3)CC2)cc1O
1856,CHEMBL4474824,O=C(/C=C/c1ccc(OCCCCCCN2CCCCC2)cc1)c1ccc(OCCCCCCN2CCCCC2)cc1O
1857,CHEMBL4537240,O=C(/C=C/c1ccc(OCCCCCCN2CCCC2)cc1)c1ccc(OCCCCCCN2CCCC2)cc1O
1858,CHEMBL4543178,CCN(CC)CCCCCCOc1ccc(/C=C/C(=O)c2ccc(OCCCCCCN(CC)CC)cc2O)cc1
1859,CHEMBL4455506,CCN(CC)Cc1ccc(/C=C/C(=O)c2ccc(OC)c(OC)c2)cc1O
1860,CHEMBL4466019,CCN(C)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2O)c1
1861,CHEMBL4448876,Cc1cccc(/C=C/C(=O)c2cc(O)cc(O)c2)c1
1862,CHEMBL4571653,COc1ccc(/C=C/C(=O)c2cc(O)cc(O)c2)cc1
1863,CHEMBL4461280,COCOc1ccc(C(=O)/C=C/c2cccc(C)c2)c(O)c1OCOC
1864,CHEMBL4470408,COCOc1ccc(C(=O)/C=C/c2ccc(OC)cc2)c(O)c1OCOC
1865,CHEMBL4473149,COCOc1ccc(C(=O)/C=C/c2cccc(Cl)c2)c(O)c1OCOC
1866,CHEMBL4474954,Cc1cccc(/C=C/C(=O)c2ccc(O)c(O)c2O)c1
1867,CHEMBL4535330,COc1ccc(/C=C/C(=O)c2ccc(O)c(O)c2O)cc1
1868,CHEMBL4470087,O=C(/C=C/c1cccc(Cl)c1)c1ccc(O)c(O)c1O
1869,CHEMBL362378,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(O)cc3)c2O)O1
1870,CHEMBL4550657,CC1(C)C=Cc2c(ccc3c2OC(c2ccc(O)cc2)CC3=O)O1
1871,CHEMBL4566976,COc1ccc2nc3c(c(NCCCCCCCCNC(=S)NC45CC6CC(CC(C6)C4)C5)c2c1)CCCC3
1872,CHEMBL4591636,COc1ccccc1CN1CCN(CCCCCOc2cccc3[nH]c4ccccc4c23)CC1
1873,CHEMBL4456928,c1ccc2c(NCc3ccc(-c4ccc(CNc5c6c(nc7ccccc57)CCCC6)cc4)cc3)c3c(nc2c1)CCCC3
1874,CHEMBL4466820,Oc1ccc(/C=C/c2cc(O)c3ncccc3c2)cc1
1876,CHEMBL4467520,Cc1ccc2[nH]c3c(c2c1)CN(CCCCCN1CCc2[nH]c4ccc(C)cc4c2C1)CC3
1877,CHEMBL85139,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12
1878,CHEMBL4473175,O=c1c2cc(NS(=O)(=O)c3ccccc3OC(F)(F)F)ccc2nc2n1CCc1c-2[nH]c2ccccc12
1879,CHEMBL4456083,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1
1880,CHEMBL4441666,CCOc1ccc(Cc2nc3cc(C(=O)NCCCNc4c5c(nc6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1
1881,CHEMBL4447210,CCOc1ccc(Cc2nc3cc(C(=O)NCCSSCCNc4c5c(nc6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1
1882,CHEMBL4475228,COc1ccc(CCOCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1
1883,CHEMBL4555120,COc1ccc(CCOCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1OC
1884,CHEMBL4588525,c1ccc(COc2ccc(CCOCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2)cc1
1885,CHEMBL4545701,c1ccc(COc2ccc(CCOCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2OCc2ccccc2)cc1
1886,CHEMBL4531167,Oc1ccc(CCOCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1
1887,CHEMBL4446815,CN(C)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2O)c1
1888,CHEMBL4579723,CON(C)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2O)c1
1889,CHEMBL4563460,CCN(C)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2OC(=O)N(C)CC)c1
1891,CHEMBL4460825,CCN(CC)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2OC(=O)N(CC)CC)c1
1893,CHEMBL3823220,O=C(/C=C/c1cccc(O)c1)c1ccccc1O
1894,CHEMBL4574317,O=C(/C=C/c1cccc(OCCCN2CCc3ccccc3C2)c1)c1ccccc1O
1895,CHEMBL4456222,O=C(/C=C/c1cccc(OCCCCN2CCc3ccccc3C2)c1)c1ccccc1O
1896,CHEMBL4538762,O=C(/C=C/c1cccc(OCCCCCN2CCc3ccccc3C2)c1)c1ccccc1O
1897,CHEMBL4434713,O=C(/C=C/c1cccc(OCCCCCCN2CCc3ccccc3C2)c1)c1ccccc1O
1898,CHEMBL4567417,O=C(/C=C/c1cccc(OCCCCN2CCC(Cc3ccccc3)CC2)c1)c1ccccc1O
1899,CHEMBL4457588,O=C(/C=C/c1ccc(F)cc1)c1ccc(OCCCN2CCc3ccccc3C2)cc1O
1900,CHEMBL4573947,COc1ccccc1/C=C/C(=O)c1ccc(OCCCCN2CCc3ccccc3C2)cc1O
1901,CHEMBL4441838,CN(C)c1ccc(/C=C/C(=O)c2ccc(OCCCCCCN3CCc4ccccc4C3)cc2O)cc1
1902,CHEMBL4522050,CCOC(=O)C(Cc1cn(-c2ccccc2C(F)(F)F)nn1)(Cc1cn(-c2ccccc2C(F)(F)F)nn1)NC(C)=O
1903,CHEMBL4568384,CCOc1cc(CNc2ccc(OC)cc2)ccc1Oc1ccnc2cc(Cl)ccc12
1904,CHEMBL4439214,CCOc1cc(CNc2ccccc2)ccc1Oc1ccnc2cc(Cl)ccc12
1905,CHEMBL4437174,CCOc1cc(CNc2ccc(F)cc2F)ccc1Oc1ccnc2cc(Cl)ccc12
1906,CHEMBL4513315,CCOc1cc(CNc2cccc(C(F)(F)F)c2)ccc1Oc1ccnc2cc(Cl)ccc12
1910,CHEMBL4588767,OB1Oc2ccc3ccccc3c2C=C1c1cc(O)cc(O)c1
1911,CHEMBL4456050,CN(C)c1ccc2c3c(ccc2c1)OB(O)C(c1cc(O)cc(O)c1)=C3
1912,CHEMBL4552863,OB1Oc2ccc3cc(O)ccc3c2C=C1c1cc(O)cc(O)c1
1913,CHEMBL4455417,OB1Oc2ccc3ccc(O)cc3c2C=C1c1cc(O)cc(O)c1
1916,CHEMBL4476718,OB1Oc2ccc3cc(O)ccc3c2C=C1c1ccc(O)c(O)c1
1917,CHEMBL4444573,OB1Oc2ccc3ccc(O)cc3c2C=C1c1ccc(O)c(O)c1
1918,CHEMBL4455722,OB1Oc2ccc3ccccc3c2C=C1c1ccc(O)cc1
1919,CHEMBL4542361,CN(C)c1ccc2c3c(ccc2c1)OB(O)C(c1ccc(O)cc1)=C3
1920,CHEMBL4446882,OB1Oc2ccc3cc(O)ccc3c2C=C1c1ccc(O)cc1
1921,CHEMBL4472062,OB1Oc2ccc3ccc(O)cc3c2C=C1c1ccc(O)cc1
1922,CHEMBL4466197,OB1Oc2cc(O)ccc2C=C1c1cc(O)cc(O)c1
1923,CHEMBL4468824,OB1Oc2ccc(O)cc2C=C1c1ccc(O)c(O)c1
1924,CHEMBL4441923,COc1cc(CNCCCN2C(=O)c3cccc4cccc(c34)C2=O)ccc1O
1925,CHEMBL4441916,COc1cc(CNCCCN2C(=O)c3cccc4cccc(c34)C2=O)cc(OC)c1O
1926,CHEMBL4447264,COc1cc(CNc2ccc(Nc3c4c(nc5ccccc35)CCCC4)cc2)ccc1O
1927,CHEMBL4450323,c1ccc(CN2CCN(CCNC3CCN(Cc4ccccc4)C3)CC2)cc1
1928,CHEMBL4583271,c1ccc(CN2CCC(NCCN3CCN(C(c4ccccc4)c4ccccc4)CC3)C2)cc1
1929,CHEMBL4538208,O=C(CN1CCC(Cc2ccccc2)CC1)NC1CCN(Cc2ccccc2)C1
1930,CHEMBL4516189,O=C(CN1CCC(C(c2ccccc2)c2ccccc2)CC1)NC1CCN(Cc2ccccc2)C1
1931,CHEMBL4446516,O=C(CN1CCN(c2ccccc2)CC1)NC1CCN(Cc2ccccc2)C1
1932,CHEMBL4437584,c1ccc(CN2CCC(NCCN3CCN(c4ccccc4)CC3)C2)cc1
1933,CHEMBL4542622,O=C(CN1CCN(Cc2ccccc2)CC1)NC1CCN(Cc2ccccc2)C1
1934,CHEMBL4454326,O=C(CN1CCN(CCc2ccccc2)CC1)NC1CCN(Cc2ccccc2)C1
1935,CHEMBL4549465,c1ccc(CCN2CCN(CCNC3CCN(Cc4ccccc4)C3)CC2)cc1
1936,CHEMBL4449308,O=C(CN1CCN(C(c2ccccc2)c2ccccc2)CC1)NC1CCN(Cc2ccccc2)C1
1938,CHEMBL4440199,c1ccc(CN2CCC(NCCN3CCC(c4ccccc4)CC3)C2)cc1
1939,CHEMBL4546340,c1ccc(CC2CCN(CCNC3CCN(Cc4ccccc4)C3)CC2)cc1
1942,CHEMBL4548789,c1ccc(CN2CCC(NCCN3CCC(C(c4ccccc4)c4ccccc4)CC3)C2)cc1
1944,CHEMBL4463530,c1ccc(CCC2CCN(CCCNC3CCN(Cc4ccccc4)C3)CC2)cc1
1945,CHEMBL4534311,O=C(CN1CCCC(c2ccccc2)C1)NC1CCN(Cc2ccccc2)C1
1949,CHEMBL4467074,O=C(CN1CCCC(CCc2ccccc2)C1)NC1CCN(Cc2ccccc2)C1
1951,CHEMBL4532056,CCOC(=O)c1cc(O)c(C(=O)OCC)cc1O
1952,CHEMBL4464247,O=C(O)c1cc(O)c(C(=O)O)cc1O
1953,CHEMBL4524631,CN(CCCNC(=O)c1cc(O)c(C(=O)NCCCN(C)Cc2ccccc2)cc1O)Cc1ccccc1
1954,CHEMBL4516540,CCN(CCCNC(=O)c1cc(O)c(C(=O)NCCCN(CC)Cc2ccccc2)cc1O)Cc1ccccc1
1955,CHEMBL4439936,COc1ccccc1CN(C)CCCNC(=O)c1cc(O)c(C(=O)NCCCN(C)Cc2ccccc2OC)cc1O
1956,CHEMBL4562198,CCN(CCCNC(=O)c1cc(O)c(C(=O)NCCCN(CC)Cc2ccccc2OC)cc1O)Cc1ccccc1OC
1957,CHEMBL4440350,CN(CCCCNC(=O)c1cc(O)c(C(=O)NCCCCN(C)Cc2ccccc2)cc1O)Cc1ccccc1
